simulated time	num cells	num division	num death	wall time	oxygen	tnf
0	1137	1137	0	0.067999	18999	274.461
40	1232	95	0	113.94	3.71502e-06	7.30009
80	1245	13	0	96.9046	7.11885e-16	0.0589164
120	1257	12	0	98.0915	1.40893e-25	0.0248792
160	1291	34	0	96.6726	2.83589e-35	0.00735042
200	1309	18	0	96.6492	5.52975e-45	0.00105342
240	1344	35	0	97.1427	1.00474e-54	9.40965e-06
280	1379	35	0	97.3564	1.68117e-64	3.85354e-08
320	1434	55	0	97.8431	2.58295e-74	1.57812e-10
360	1479	45	0	98.2096	3.64715e-84	6.46266e-13
400	1553	77	3	97.9285	4.75023e-94	2.64653e-15
440	1644	95	4	98.6553	5.65577e-104	1.08377e-17
480	1757	121	8	99.9793	6.09544e-114	4.43803e-20
520	1859	137	35	100.235	5.88185e-124	1.81734e-22
560	1952	127	34	100.113	4.96703e-134	7.44172e-25
600	2013	81	20	101.769	3.68607e-144	3.0472e-27
640	2121	114	6	101.644	2.38238e-154	1.24772e-29
680	2205	88	4	102.39	1.31088e-164	5.10885e-32
720	2243	39	1	103.703	6.17571e-175	2.09177e-34
760	2262	24	5	103.125	2.49199e-185	8.56428e-37
800	2302	43	3	103.22	8.66638e-196	3.50632e-39
840	2334	41	9	102.518	2.57386e-206	1.43548e-41
880	2394	66	6	103.899	6.5423e-217	5.87664e-44
920	2454	64	4	105.013	1.41845e-227	2.40573e-46
960	2542	99	11	103.939	2.64639e-238	9.84804e-49
1000	2627	94	9	104.818	4.28345e-249	4.03126e-51
1040	2777	153	3	106.81	5.96556e-260	1.65014e-53
1080	2946	176	7	107.725	6.99796e-271	6.75442e-56
1120	3169	231	8	108.131	6.7816e-282	2.76466e-58
1160	3423	259	5	111.314	5.26807e-293	1.13157e-60
1200	3643	225	5	112.651	0	4.63132e-63
1240	3790	155	8	113.513	0	1.89544e-65
1280	3992	207	5	131.001	0	449.381
1320	4171	183	4	118.225	0	1.86334
1360	4225	61	7	119.642	0	0.0611251
1400	4249	31	7	117.066	0	0.0211705
1440	4282	44	11	117.773	0	0.00565364
1440.02	4282	1	1	0.7897	0	0.00564922
