simulated time	num cells	num division	num death	wall time	oxygen	tnf
0	1137	1137	0	0.0799284	18999	274.461
40	1232	95	0	139.173	3.73662e-06	5.52102
80	1246	14	0	124.102	7.16753e-16	0.037299
120	1263	17	0	124.437	1.36708e-25	0.00843715
160	1288	25	0	124.821	2.55803e-35	0.00181265
200	1316	28	0	125.192	4.46612e-45	0.000457035
240	1356	40	0	124.334	7.22089e-55	0.000186535
280	1390	34	0	125.003	1.08093e-64	4.05747e-06
320	1447	57	0	124.433	1.48838e-74	1.6616e-08
360	1511	65	1	124.394	1.88659e-84	6.80439e-11
400	1599	90	2	125.934	2.19879e-94	2.78642e-13
440	1684	94	9	128.503	2.32676e-104	1.14103e-15
480	1790	119	13	129.288	2.23262e-114	4.6724e-18
520	1919	144	15	128.355	1.90225e-124	1.91327e-20
560	2015	113	17	131.323	1.40718e-134	7.83435e-23
600	2089	85	11	132.159	9.03458e-145	3.20789e-25
640	2197	112	4	131.483	5.01915e-155	1.31348e-27
680	2285	91	3	135.108	2.33725e-165	5.37792e-30
720	2315	34	4	137.535	9.23142e-176	2.20186e-32
760	2342	31	4	135.141	3.12562e-186	9.01471e-35
800	2380	45	7	137.521	9.00438e-197	3.6906e-37
840	2421	50	9	139.469	2.2167e-207	1.51087e-39
880	2481	66	6	138.935	4.67914e-218	6.18502e-42
920	2553	82	10	135.922	8.3223e-229	2.53187e-44
960	2652	105	6	137.327	1.25569e-239	1.0364e-46
1000	2778	130	4	141.488	1.62573e-250	4.24231e-49
1040	2931	160	7	141.061	1.78792e-261	1.73645e-51
1080	3111	187	7	142.614	1.65717e-272	7.10742e-54
1120	3330	225	6	145.51	1.25418e-283	2.90901e-56
1160	3594	271	7	147.196	7.57185e-295	1.19059e-58
1200	3803	217	8	150.407	0	4.87264e-61
1240	3969	168	2	150.696	0	1.99409e-63
1280	4164	201	6	163.198	0	438.113
1320	4326	170	8	159.918	0	2.78208
1360	4384	61	3	156.028	0	0.0341105
1400	4415	42	11	156.158	0	0.00968969
1440	4460	51	6	156.135	0	0.0019985
1440.02	4460	1	1	0.709979	0	0.00199625
