simulated time	num cells	num division	num death	wall time	oxygen	tnf
0	1137	1137	0	0.0901034	18999	274.461
40	1229	92	0	102.79	3.71204e-06	2.21416
80	1242	13	0	99.1736	7.00839e-16	0.00906796
120	1265	23	0	98.5831	1.25659e-25	3.71369e-05
160	1290	25	0	98.4866	2.10091e-35	1.52088e-07
200	1336	46	0	99.2719	3.25031e-45	6.22838e-10
240	1384	48	0	98.8346	4.61042e-55	2.55064e-12
280	1435	51	0	99.5869	5.95881e-65	1.04451e-14
320	1496	61	0	99.7149	7.04115e-75	4.27733e-17
360	1557	61	0	100.29	7.5215e-85	1.75155e-19
400	1647	94	4	101.21	7.28137e-95	7.17243e-22
440	1746	100	1	101.839	6.31599e-105	2.93699e-24
480	1861	117	2	103.154	4.89511e-115	1.20262e-26
520	2001	143	3	102.422	3.31411e-125	4.92433e-29
560	2109	111	3	103.741	1.94054e-135	2.0163e-31
600	2188	83	4	105.07	9.8708e-146	8.25569e-34
640	2287	102	3	106.211	4.34776e-156	3.38016e-36
680	2391	106	2	106.634	1.6022e-166	1.38391e-38
720	2426	39	4	107.41	5.01489e-177	5.66582e-41
760	2455	34	5	107.31	1.34104e-187	2.31954e-43
800	2508	57	4	106.755	3.02387e-198	9.49566e-46
840	2576	80	12	108.321	5.69781e-209	3.88716e-48
880	2665	91	2	107.921	9.09429e-220	1.5912e-50
920	2757	97	5	108.811	1.22702e-230	6.5133e-53
960	2854	106	9	109.587	1.37899e-241	2.66602e-55
1000	2990	144	8	110.954	1.30649e-252	1.09122e-57
1040	3153	168	5	110.737	1.03094e-263	4.46626e-60
1080	3328	178	3	112.971	6.69459e-275	1.82794e-62
1120	3551	231	8	115.467	3.51875e-286	7.48109e-65
1160	3813	265	3	116.529	1.44675e-297	3.06161e-67
1200	4015	210	8	116.798	0	1.2529e-69
1240	4178	168	5	117.98	0	5.12696e-72
1280	4369	196	5	118.192	0	2.09788e-74
1320	4548	188	9	121.394	0	8.58366e-77
1360	4625	86	9	125.625	0	136.093
1400	4704	84	5	124.223	0	0.556774
1440	4790	100	14	123.949	0	0.00227763
1440.02	4791	3	2	0.845716	0	0.00227138
