simulated time	num cells	num division	num death	wall time	oxygen	tnf
0	1137	1137	0	0.082861	18999	274.461
40	1231	94	0	100.187	3.73147e-06	2.21416
80	1242	11	0	94.4946	7.11687e-16	0.00906798
120	1265	23	0	94.52	1.28885e-25	3.7137e-05
160	1290	25	0	94.4372	2.17024e-35	1.52088e-07
200	1330	40	0	94.9085	3.37616e-45	6.22841e-10
240	1376	46	0	95.2203	4.79714e-55	2.55065e-12
280	1440	64	0	94.8862	6.22346e-65	1.04452e-14
320	1499	59	0	95.8421	7.38577e-75	4.27737e-17
360	1555	57	1	96.141	8.01681e-85	1.75157e-19
400	1642	90	3	96.2985	7.81201e-95	7.17253e-22
440	1741	103	4	97.3298	6.82516e-105	2.93703e-24
480	1855	116	2	98.7599	5.31125e-115	1.20264e-26
520	1990	140	5	98.4156	3.64681e-125	4.92442e-29
560	2108	119	1	99.3436	2.17857e-135	2.01634e-31
600	2191	84	1	100.521	1.13181e-145	8.25586e-34
640	2286	101	6	100.567	5.04091e-156	3.38024e-36
680	2392	109	3	102.021	1.8752e-166	1.38394e-38
720	2410	24	6	102.031	5.88204e-177	5.66596e-41
760	2449	40	1	101.967	1.56504e-187	2.3196e-43
800	2504	59	4	102.518	3.50816e-198	9.49594e-46
840	2571	73	6	102.947	6.6719e-209	3.88729e-48
880	2647	86	10	103.598	1.06929e-219	1.59126e-50
920	2748	110	9	103.926	1.44902e-230	6.51358e-53
960	2870	130	8	105.076	1.66322e-241	2.66615e-55
1000	2985	122	7	105.794	1.62491e-252	1.09128e-57
1040	3141	158	2	107.458	1.33211e-263	4.46655e-60
1080	3317	178	2	107.14	9.02205e-275	1.82807e-62
1120	3552	243	8	109.955	4.86927e-286	7.48166e-65
1160	3798	249	3	112.033	2.07103e-297	3.06186e-67
1200	4018	228	8	112.782	0	1.25301e-69
1240	4156	149	11	112.855	0	5.12743e-72
1280	4337	193	12	118.003	0	68.4444
1320	4530	199	6	116.637	0	0.280051
1360	4599	77	8	118.463	0	0.00114579
1400	4663	74	10	119.287	0	4.68752e-06
