simulated time	num cells	num division	num death	wall time	oxygen	tnf
0	1137	1137	0	0.0850411	18999	274.461
40	1230	93	0	113.532	3.71803e-06	7.30074
80	1244	14	0	95.4646	7.15991e-16	0.061445
120	1268	24	0	95.3991	1.45359e-25	0.0208806
160	1289	21	0	95.3679	3.03708e-35	0.0046887
200	1316	27	0	95.8167	6.05703e-45	0.00111365
240	1343	27	0	95.9024	1.12566e-54	0.000296937
280	1385	42	0	96.4808	1.92748e-64	5.45424e-06
320	1425	40	0	95.6114	3.0463e-74	2.23365e-08
360	1473	49	1	96.6481	4.45968e-84	9.14727e-11
400	1539	74	8	95.5919	6.00497e-94	3.74593e-13
440	1631	96	4	97.7047	7.40091e-104	1.53399e-15
480	1731	117	17	99.0784	8.24423e-114	6.2817e-18
520	1856	154	29	99.0121	8.12954e-124	2.57232e-20
560	1936	119	39	100.354	7.02128e-134	1.05333e-22
600	1996	79	19	100.619	5.32175e-144	4.31314e-25
640	2094	101	3	100.457	3.50005e-154	1.76609e-27
680	2196	104	2	101.221	1.93649e-164	7.23131e-30
720	2211	18	3	101.617	9.07024e-175	2.96079e-32
760	2240	34	5	102.567	3.63952e-185	1.21223e-34
800	2282	44	2	102.739	1.24717e-195	4.96301e-37
840	2326	46	2	103.124	3.64901e-206	2.03184e-39
880	2385	62	3	103.789	9.13083e-217	8.31803e-42
920	2449	69	5	103.977	1.96393e-227	3.40515e-44
960	2530	83	2	104.968	3.63849e-238	1.39393e-46
1000	2615	91	6	106.067	5.79907e-249	5.70599e-49
1040	2755	144	4	105.781	7.95656e-260	2.33566e-51
1080	2941	190	4	107.422	9.27889e-271	9.56042e-54
1120	3178	240	3	108.917	9.07044e-282	3.9132e-56
1160	3432	262	8	112.011	7.12626e-293	1.60167e-58
1200	3658	230	4	111.847	0	6.55541e-61
1240	3805	150	3	111.366	0	2.68292e-63
1280	4005	206	6	111.337	0	1.09798e-65
1320	4164	164	5	116.099	0	4.49322e-68
1360	4223	66	7	135.069	0	7.3159
1400	4268	54	9	118.061	0	0.0868314
1440	4314	61	15	117.368	0	0.034066
1440.02	4314	0	0	0.364592	0	0.0340455
